workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
53,Control,True,1,False,False,101,0,0,False,False,True,True,000,0.0-93.0,0,667,[0],stimuli/0101000.jpg,348723,prediction_trial,118,image-keyboard-response,
53,Control,True,1,True,True,010,0,0,True,True,True,True,001,0.0-95.0,0,606,[0],stimuli/0010001.jpg,349744,prediction_trial,120,image-keyboard-response,
53,Control,True,1,False,False,110,1,1,False,False,False,True,110,0.0-97.0,1,1180,[1],stimuli/1110110.jpg,351311,prediction_trial,122,image-keyboard-response,
53,Control,False,0,True,True,000,2,2,False,True,False,True,011,0.0-99.0,1,1089,[2],stimuli/2000011.jpg,352894,prediction_trial,124,image-keyboard-response,
53,Control,True,1,False,False,110,1,1,False,False,False,True,011,0.0-101.0,1,853,[1],stimuli/1110011.jpg,354498,prediction_trial,126,image-keyboard-response,
53,Control,True,1,True,True,000,2,2,True,True,True,True,000,0.0-103.0,2,885,[2],stimuli/2000000.jpg,355925,prediction_trial,128,image-keyboard-response,
53,Control,False,0,True,True,000,0,0,False,True,False,True,110,0.0-105.0,1,1528,[0],stimuli/0000110.jpg,357923,prediction_trial,130,image-keyboard-response,
53,Control,True,1,False,True,100,0,0,False,True,True,True,000,0.0-107.0,0,727,[0],stimuli/0100000.jpg,359225,prediction_trial,132,image-keyboard-response,
53,Control,True,1,True,True,001,0,0,False,True,False,True,100,0.0-109.0,0,1149,[0],stimuli/0001100.jpg,360824,prediction_trial,134,image-keyboard-response,
53,Control,True,1,True,True,100,1,1,False,True,False,True,010,0.0-111.0,1,734,[1],stimuli/1100010.jpg,361897,prediction_trial,136,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,False,True,False,True,110,0.0-113.0,1,1212,[1],stimuli/1000110.jpg,363452,prediction_trial,138,image-keyboard-response,
53,Control,True,1,False,False,111,0,0,False,False,True,True,001,0.0-115.0,0,672,[0],stimuli/0111001.jpg,364612,prediction_trial,140,image-keyboard-response,
53,Control,True,1,False,False,101,0,0,False,False,False,True,101,0.0-117.0,0,1986,[0],stimuli/0101101.jpg,367037,prediction_trial,142,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,True,True,True,True,100,0.0-119.0,1,515,[1],stimuli/1000100.jpg,368114,prediction_trial,144,image-keyboard-response,
53,Control,True,1,False,True,010,1,1,False,True,True,True,001,0.0-121.0,1,442,[1],stimuli/1010001.jpg,368987,prediction_trial,146,image-keyboard-response,
53,Control,True,1,True,True,000,1,1,True,True,True,True,001,0.0-123.0,1,564,[1],stimuli/1000001.jpg,369968,prediction_trial,148,image-keyboard-response,
