workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,internal_node_id,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,error
2,Pilot (test data collection),True,1,False,True,001,2,2,False,True,False,True,001,0.0-129.0,2,961,[2],stimuli/2001001.jpg,104901,prediction_trial,160,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,000,1,1,False,False,False,False,011,0.0-131.0,1,610,[1],stimuli/1000011.jpg,105877,prediction_trial,162,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,1,False,False,False,True,001,0.0-133.0,2,1570,"[0, 2, 1]",stimuli/2111001.jpg,107824,prediction_trial,164,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,False,False,011,0.0-135.0,1,3434,"[0, 1, 2]",stimuli/2111011.jpg,120656,prediction_trial,166,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,101,2,0,False,False,True,True,000,0.0-137.0,2,2760,"[0, 2]",stimuli/2101000.jpg,125682,prediction_trial,168,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,2,False,False,False,False,101,0.0-139.0,0,513,"[0, 2, 1]",stimuli/0111101.jpg,129993,prediction_trial,170,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,False,False,110,0.0-141.0,0,480,"[0, 2, 1]",stimuli/1111110.jpg,130800,prediction_trial,172,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,011,2,2,False,False,True,True,010,0.0-143.0,2,692,"[1, 2]",stimuli/2011010.jpg,131780,prediction_trial,174,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,0,False,False,True,True,001,0.0-145.0,1,603,"[2, 1, 0]",stimuli/1111001.jpg,132710,prediction_trial,176,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,1,False,False,True,True,010,0.0-147.0,1,828,"[0, 2, 1]",stimuli/0111010.jpg,133847,prediction_trial,178,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,100,2,2,True,True,True,True,110,0.0-149.0,2,1156,[2],stimuli/2100110.jpg,135363,prediction_trial,180,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,1,False,False,True,True,000,0.0-151.0,1,2563,"[0, 1, 2]",stimuli/0111000.jpg,138206,prediction_trial,182,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,0,False,False,True,True,010,0.0-153.0,1,4163,"[1, 2, 0]",stimuli/2111010.jpg,142712,prediction_trial,184,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,011,1,1,False,False,True,True,000,0.0-155.0,2,765,"[1, 2]",stimuli/1011000.jpg,143796,prediction_trial,186,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,0,False,False,True,True,000,0.0-157.0,0,748,"[0, 2, 1]",stimuli/2111000.jpg,144912,prediction_trial,188,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,2,False,False,True,True,100,0.0-159.0,1,739,"[0, 2, 1]",stimuli/2111100.jpg,145975,prediction_trial,190,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,010,0,0,True,True,True,True,000,0.0-161.0,1,805,[0],stimuli/0010000.jpg,147114,prediction_trial,192,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,101,2,0,False,False,True,True,110,0.0-163.0,2,881,"[0, 2]",stimuli/2101110.jpg,148288,prediction_trial,194,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,1,False,False,False,False,101,0.0-165.0,1,998,"[0, 2, 1]",stimuli/0111101.jpg,149621,prediction_trial,196,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,2,2,False,False,True,True,010,0.0-167.0,0,959,"[1, 2, 0]",stimuli/2111010.jpg,150822,prediction_trial,198,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,1,1,False,False,True,True,100,0.0-169.0,2,855,"[2, 1, 0]",stimuli/1111100.jpg,152089,prediction_trial,200,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,001,0,0,False,False,False,False,111,0.0-171.0,2,982,[0],stimuli/0001111.jpg,153481,prediction_trial,202,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,0,0,False,False,False,False,101,0.0-173.0,0,1282,"[0, 2, 1]",stimuli/0111101.jpg,155109,prediction_trial,204,image-keyboard-response,
2,Pilot (test data collection),False,0,False,False,111,0,0,False,False,False,True,100,0.0-175.0,1,1295,"[2, 1, 0]",stimuli/0111100.jpg,156680,prediction_trial,206,image-keyboard-response,
2,Pilot (test data collection),False,0,True,True,110,2,2,True,True,True,True,100,0.0-177.0,1,194,[2],stimuli/2110100.jpg,157171,prediction_trial,208,image-keyboard-response,
2,Pilot (test data collection),True,1,True,True,000,0,0,False,False,False,False,110,0.0-179.0,0,582,[0],stimuli/0000110.jpg,157883,prediction_trial,210,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,111,2,2,False,False,True,True,110,0.0-181.0,2,160,"[0, 1, 2]",stimuli/2111110.jpg,158431,prediction_trial,212,image-keyboard-response,
2,Pilot (test data collection),True,1,False,False,011,2,2,False,False,True,True,000,0.0-183.0,2,126,"[2, 1]",stimuli/2011000.jpg,158745,prediction_trial,214,image-keyboard-response,
