workerid,proliferate.condition,accuracy,accuracy_bool,alter_ball_visible,alter_can_infer,alter_occluders,ball_pos,character_choice,collective_ball_visible,collective_can_infer,ego_ball_visible,ego_can_infer,ego_occluders,filler_trial,internal_node_id,key_trial,response,rt,search_locations,stimulus,time_elapsed,trial,trial_index,trial_type,trick_trial,error
258,Experimen 4,True,1,False,True,010,1,1,False,False,False,False,111,False,0.0-295.0,True,1,1999,[1],stimuli/1010111.jpg,876160,prediction_trial,320,image-keyboard-response,False,
258,Experimen 4,True,1,True,True,011,0,0,False,False,False,False,111,False,0.0-297.0,True,0,3479,[0],stimuli/0011111.jpg,880487,prediction_trial,322,image-keyboard-response,False,
258,Experimen 4,True,1,False,True,100,3,0,False,True,True,True,111,False,0.0-299.0,False,0,1591,[0],stimuli/3100111.jpg,882535,prediction_trial,324,image-keyboard-response,True,
258,Experimen 4,False,0,False,False,101,2,2,False,False,True,True,010,True,0.0-301.0,False,0,3104,"[2, 0]",stimuli/2101010.jpg,886048,prediction_trial,326,image-keyboard-response,False,
258,Experimen 4,False,0,True,True,100,1,1,False,False,False,False,110,False,0.0-303.0,True,0,2199,[1],stimuli/1100110.jpg,888847,prediction_trial,328,image-keyboard-response,False,
258,Experimen 4,True,1,True,True,110,2,2,False,False,False,False,101,False,0.0-305.0,True,2,3007,[2],stimuli/2110101.jpg,892287,prediction_trial,330,image-keyboard-response,False,
258,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,111,False,0.0-307.0,False,2,1807,[2],stimuli/3001111.jpg,894750,prediction_trial,332,image-keyboard-response,True,
258,Experimen 4,False,0,False,False,101,0,0,False,False,False,False,101,False,0.0-309.0,True,2,8039,"[0, 2]",stimuli/0101101.jpg,903199,prediction_trial,334,image-keyboard-response,False,
258,Experimen 4,False,0,False,False,111,2,0,False,False,False,False,011,True,0.0-311.0,False,1,863,"[2, 0, 1]",stimuli/2111011.jpg,904654,prediction_trial,336,image-keyboard-response,False,
258,Experimen 4,False,0,False,False,101,2,2,False,False,False,False,011,False,0.0-313.0,True,0,3055,"[0, 2]",stimuli/2101011.jpg,908205,prediction_trial,338,image-keyboard-response,False,
258,Experimen 4,False,0,False,False,110,3,0,False,False,True,True,011,False,0.0-315.0,False,1,1575,"[1, 0]",stimuli/3110011.jpg,910277,prediction_trial,340,image-keyboard-response,True,
258,Experimen 4,True,1,False,True,001,3,2,False,True,True,True,111,False,0.0-317.0,False,2,1319,[2],stimuli/3001111.jpg,912441,prediction_trial,342,image-keyboard-response,True,
258,Experimen 4,False,0,False,True,001,3,2,False,True,True,True,011,False,0.0-319.0,False,1,2726,[2],stimuli/3001011.jpg,916081,prediction_trial,344,image-keyboard-response,True,
258,Experimen 4,True,1,False,False,101,3,0,False,False,True,True,111,False,0.0-321.0,False,0,1383,"[2, 0]",stimuli/3101111.jpg,918081,prediction_trial,346,image-keyboard-response,True,
